Brand,Perfume,Gender,Rating Value,Rating Count,Year,Main Accords,Top,Middle,Base,Perfumer1,url
Al Haramain Perfumes,50 Years Platinum Oud,unisex,89,36,2021.0,"['Woody', 'Warm Spicy', 'Fresh Spicy', 'Aromatic', 'Amber']","['Black Pepper', 'Cardamom']","['Dry Wood', 'Cedar', 'Vetiver']","['Amber', 'Musk', 'Tonka Bean']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/50-Years-Platinum-Oud-70372.html
Al Haramain Perfumes,50 Years Rose Oud,unisex,92,20,2021.0,"['Woody', 'Powdery', 'Mossy', 'Oud', 'Soft Spicy']","['Pink Pepper', 'Galbanum', 'Bergamot']","['Cedar', 'Sandalwood']","['Oakmoss', 'Agarwood (Oud)', 'Musk']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/50-Years-Rose-Oud-70373.html
Al Haramain Perfumes,Amber Oud,unisex,81,279,2018.0,"['Amber', 'Woody', 'Aromatic', 'Citrus', 'Fresh Spicy']","['Rosemary', 'Bergamot', 'Cedar', 'Lemon']","['Spices', 'Cedar', 'Guaiac Wood']","['Resins', 'Amber', 'Musk']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-51817.html
Al Haramain Perfumes,Amber Oud Black Edition,unisex,85,72,2023.0,"['Amber', 'Animalic', 'Warm Spicy', 'Aromatic', 'Leather']","['Cardamom', 'Lavender', 'Grapefruit']","['Leather', 'Amber', 'Orange Blossom']","['Benzoin', 'Ambergris', 'Vetiver']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Black-Edition-83035.html
Al Haramain Perfumes,Amber Oud Bleu Edition,unisex,80,164,2022.0,"['Woody', 'Citrus', 'Warm Spicy', 'Aromatic', 'Fresh Spicy']","['Grapefruit', 'Lemon', 'Mint', 'Pink Pepper']","['Ginger', 'Vetiver', 'Jasmine']","['Olibanum', 'Sandalwood', 'Patchouli', 'Cedar']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Bleu-Edition-73206.html
Al Haramain Perfumes,Amber Oud Carbon Edition,unisex,84,155,2022.0,"['Aromatic', 'Fresh Spicy', 'Woody', 'Lavender', 'Marine']","['Lavender', 'Bergamot', 'Rosemary']","['Sea Notes', 'Geranium', 'Sage']","['Amber', 'Vetiver', 'Moss', 'Cedar']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Carbon-Edition-73207.html
Al Haramain Perfumes,Amber Oud Gold Edition,unisex,86,"2,789",2018.0,"['Sweet', 'Fruity', 'Ozonic', 'Musky', 'Powdery']","['Bergamot', 'Green Notes']","['Sweet Notes', 'Melon', 'Pineapple', 'Amber']","['Musk', 'Vanilla', 'Woody Notes']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Gold-Edition-51816.html
Al Haramain Perfumes,Amber Oud Gold Edition Extreme Pure Perfume,unisex,82,123,2022.0,"['Sweet', 'Fruity', 'Woody', 'Amber', 'Ozonic']","['Bergamot', 'Green Notes']","['Sweet Notes', 'Melon', 'Pineapple', 'Amber', 'Cedar']","['Woodsy Notes', 'Myrrh', 'Musk', 'Vanilla']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Gold-Edition-Extreme-Pure-Perfume-78612.html
Al Haramain Perfumes,Amber Oud Private Edition,unisex,66,29,2023.0,"['Amber', 'Sweet', 'Woody', 'Balsamic', 'Powdery']","['Bergamot', 'Green Notes']","['Melon', 'Sweet Notes', 'Amber', 'Pineapple', 'Cedarwood']","['Resins', 'Myrrh', 'Musk', 'Woody Notes', 'Vanilla']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Private-Edition-83046.html
Al Haramain Perfumes,Amber Oud Rouge,unisex,87,676,2019.0,"['Warm Spicy', 'Amber', 'Musky', 'Woody', 'Animalic']",[],[],"['Ambergris', 'Musk', 'White Cedar Extract']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Rouge-66100.html
Al Haramain Perfumes,Amber Oud Ruby Edition,unisex,80,376,2022.0,"['Woody', 'Warm Spicy', 'Amber', 'Almond', 'Animalic']","['Saffron', 'Bitter Almond']","['Cedar', 'Egyptian Jasmine']","['Ambergris', 'Woody Notes', 'Musk']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Ruby-Edition-73208.html
Al Haramain Perfumes,Amber Oud Tobacco Edition,unisex,85,"1,870",2019.0,"['Warm Spicy', 'Sweet', 'Vanilla', 'Tobacco', 'Cinnamon']","['Tobacco Leaf', 'Cinnamon', 'Black Pepper', 'Ginger']","['Vanilla', 'Cloves', 'Star Anise', 'Cacao', 'Tonka Bean', 'Incense']","['Tobacco', 'Dried Fruits', 'Woodsy Notes']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Tobacco-Edition-55791.html
Al Haramain Perfumes,Amber Oud Ultra Violet,women,86,34,2023.0,"['White Floral', 'Tuberose', 'Woody', 'Warm Spicy', 'Animalic']","['Ginger', 'Rose', 'Bergamot']","['Tuberose', 'Jasmine', 'White Flowers']","['Oak', 'Patchouli', 'Musk']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Ultra-Violet-82035.html
Al Haramain Perfumes,Amber Oud White Edition,unisex,84,50,2022.0,"['Citrus', 'White Floral', 'Patchouli', 'Floral', 'Woody']","['Bergamot', 'Orange']","['Jasmine', 'Rose', 'Freesia', 'Cyclamen']","['Patchouli', 'Musk', 'Vetiver', 'Vanilla']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-White-Edition-73210.html
Al Haramain Perfumes,Belle,women,74,81,,"['Sweet', 'Fruity', 'Ozonic', 'Citrus', 'Aquatic']","['Black Currant Blossom', 'Mandarin Orange', 'Grapefruit']","['Melon', 'Apricot']","['Sweet Notes', 'Musk', 'Sandalwood']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Belle-53246.html
Al Haramain Perfumes,Belle Rouge,women,80,62,2020.0,"['Lavender', 'Aromatic', 'Citrus', 'Vanilla', 'Fruity']","['Orange', 'Grapefruit', 'Pear', 'Mandarin Orange', 'Lemon']","['Lavender', 'Jasmine', 'Rose', 'Peach', 'Black Currant']","['Vanilla', 'Tonka Bean', 'Musk', 'Vetiver', 'Sandalwood', 'Cedar']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Belle-Rouge-63932.html
Al Haramain Perfumes,Affaf,women,80,50,,"['Woody', 'Rose', 'Powdery', 'Oud', 'Fruity']","['Plum', 'Bergamot', 'Mango', 'Citruses', 'Red Berries', 'Orange', 'Lime', 'Lavender']","['Taif Rose', 'Amber', 'Patchouli', 'Ylang-Ylang', 'Iris', 'Jasmine', 'Lily-Of-The-Valley']","['Agarwood (Oud)', 'Sandalwood', 'Amber', 'Patchouli', 'Musk', 'Cedar', 'Vanilla', 'Oakmoss']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Affaf-3897.html
Al Haramain Perfumes,Demah,women,88,5,,"['Fruity', 'Musky', 'Powdery', 'Sweet', 'Floral']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Demah-19605.html
Al Haramain Perfumes,Mahmuda,unisex,67,3,,"['Floral', 'Musky', 'Powdery', 'Rose']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mahmuda-19625.html
Al Haramain Perfumes,Maryam,women,64,14,,"['Floral', 'Fruity', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Maryam-19628.html
Al Haramain Perfumes,Maze,unisex,78,117,,"['Citrus', 'Woody', 'Aromatic', 'Powdery', 'Fresh Spicy']","['Lemon', 'Bergamot', 'Wormwood']","['Rose', 'Orange Blossom', 'Jasmine']","['Cedar', 'Musk', 'Sandalwood', 'Patchouli', 'Tonka Bean', 'Amber', 'Praline']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Maze-19608.html
Al Haramain Perfumes,Mena,unisex,71,37,,"['Woody', 'Warm Spicy', 'Amber', 'Aromatic', 'Powdery']",[],"['Sandalwood', 'Saffron']","['Sandalwood', 'Amber']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mena-19624.html
Al Haramain Perfumes,Mukhamria Ateeq,unisex,87,6,,"['Powdery', 'Woody', 'Oud', 'Amber', 'Aromatic']","['Elemi', 'Black Pepper']","['Violet', 'Labdanum', 'Saffron']","['Agarwood (Oud)', 'Sandalwood', 'White Musk', 'Amber']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhamria-Ateeq-19623.html
Al Haramain Perfumes,Musk Al Ghazal,unisex,83,110,,"['Musky', 'Woody', 'Warm Spicy', 'Anis', 'Powdery']","['Caraway', 'Anise']",[],"['Woody Notes', 'Spicy Notes', 'Vanilla', 'Dark Chocolate']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Al-Ghazal-19627.html
Al Haramain Perfumes,Nasmah,men,77,22,,"['Warm Spicy', 'Rose', 'Woody', 'Musky', 'Powdery']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Nasmah-19629.html
Al Haramain Perfumes,Oudh Ma Al Wardh,unisex,84,11,,"['Rose', 'Woody', 'Powdery']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Oudh-Ma-Al-Wardh-19610.html
Al Haramain Perfumes,Tohfa,unisex,73,43,,"['Amber', 'Oud', 'Fresh Spicy', 'Aromatic', 'Rose']","['Elemi', 'Black Pepper']","['Labdanum', 'Rose', 'Saffron', 'Violet']","['Agarwood (Oud)', 'Amber', 'Sandalwood', 'Musk']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Tohfa-19622.html
Al Haramain Perfumes,Zuhoor,unisex,71,31,,"['Powdery', 'Violet', 'Rose', 'White Floral', 'Musky']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Zuhoor-19626.html
Al Haramain Perfumes,Dehnal Oudh Al Manaseksty,unisex,100,1,,"['Oud', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Al-Manaseksty-19620.html
Al Haramain Perfumes,Dehnal Oudh Amiri,unisex,83,6,,"['Oud', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Amiri-19614.html
Al Haramain Perfumes,Dehnal Oudh Cambodi No 1,unisex,78,11,,"['Oud', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Cambodi-No-1-19618.html
Al Haramain Perfumes,Dehnal Oudh Khossosi Qadeem,unisex,72,8,,"['Oud', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Khossosi-Qadeem-19616.html
Al Haramain Perfumes,Dehnal Oudh Maliki Ateeqs,unisex,87,6,,"['Oud', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Maliki-Ateeqs-19615.html
Al Haramain Perfumes,Dehnal Oudh Seufi,unisex,80,8,,"['Oud', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Seufi-19613.html
Al Haramain Perfumes,Dehnal Oudh Shuyookhistyl,unisex,90,2,,"['Oud', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Dehnal-Oudh-Shuyookhistyl-19617.html
Al Haramain Perfumes,Detour Rouge,unisex,79,99,2022.0,"['Aromatic', 'Powdery', 'Musky', 'Warm Spicy', 'Sweet']","['Lavender', 'Cardamom', 'Bergamot']","['Tobacco', 'Black Tea', 'Violet']","['Musk', 'Tonka Bean', 'Cedar']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Detour-Rouge-78107.html
Al Haramain Perfumes,A One,unisex,100,2,,"['Floral', 'Green']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/A-One-19934.html
Al Haramain Perfumes,Affection,women,62,10,,"['Fruity', 'Sweet', 'Tropical', 'White Floral']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Affection-19611.html
Al Haramain Perfumes,Excellent Men,men,75,166,,"['Woody', 'Warm Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Excellent-Men-19936.html
Al Haramain Perfumes,Faith,women,73,6,,"['Floral', 'Sweet', 'Marine', 'Aromatic', 'Salty']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Faith-19808.html
Al Haramain Perfumes,Fusion,unisex,53,3,,"['Green', 'Floral']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Fusion-19933.html
Al Haramain Perfumes,Labiba,women,77,7,,"['Citrus', 'Floral', 'Green', 'Fruity', 'Fresh']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Labiba-19935.html
Al Haramain Perfumes,Max d,men,82,32,,"['Fruity', 'Woody', 'Warm Spicy', 'Floral', 'Musky']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Max-d-19814.html
Al Haramain Perfumes,Azure,unisex,89,14,2023.0,"['Amber', 'Warm Spicy', 'Fresh Spicy', 'Fruity', 'Aromatic']","['Ginger', 'Apple', 'Grapefruit']","['Blueberry', 'Geranium', 'Sage']","['Olibanum', 'Amber', 'Tonka', 'Cedar']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Azure-83049.html
Al Haramain Perfumes,Blanche,unisex,91,9,2023.0,"['Fruity', 'Tropical', 'Floral', 'Rose', 'Fresh']","['Litchi', 'Pitahaya', 'Bergamot', 'Nutmeg']","['Rose', 'Peony', 'Vanilla']","['Cedar', 'Musk', 'Vetiver', 'Cashmeran']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Blanche-83050.html
Al Haramain Perfumes,Destino,unisex,88,22,2023.0,"['Sweet', 'Citrus', 'Musky', 'Fruity', 'White Floral']","['Orange Blossom', 'Raspberry', 'Mandarin Orange']","['Marshmallow', 'Grapefruit', 'Black Currant']","['Ambrette', 'Musk', 'Whipped Cream']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Destino-83051.html
Al Haramain Perfumes,Noir,unisex,91,11,2023.0,"['Warm Spicy', 'Fresh Spicy', 'Aromatic', 'Woody', 'Citrus']","['Black Pepper', 'Neroli', 'Grapefruit']","['Saffron', 'Honey', 'Cardamom']","['Agarwood', 'Olibanum', 'Patchouli', 'Vetiver']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Noir-83052.html
Al Haramain Perfumes,Rouge,unisex,71,7,2023.0,"['Amber', 'Warm Spicy', 'Animalic', 'Woody', 'Metallic']","['Saffron', 'Jasmine']","['Amberwood', 'Ambergris']","['Cedar', 'Fir Resin']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Rouge-83053.html
Al Haramain Perfumes,Hayati,unisex,84,136,,"['Musky', 'Oud', 'Powdery', 'Woody', 'Amber']","['Musk', 'Amber']","['Musk', 'Rose', 'Sugar']","['Musk', 'Agarwood (Oud)', 'Woody Notes']",Christian Carbonnel,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Hayati-19607.html
Al Haramain Perfumes,Hayati Gold,unisex,100,3,2022.0,"['Powdery', 'Musky', 'Woody', 'Sweet', 'Amber']","['Musk', 'Vanilla']","['White Musk', 'Powdery Notes', 'Sweet Notes']","['White Musk', 'Woodsy Notes', 'Tolu Balsam']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Hayati-Gold-73227.html
Al Haramain Perfumes,Hayati Spray,unisex,87,15,2022.0,"['Musky', 'Powdery', 'Rose', 'Amber', 'Oud']","['Musk', 'Amber']","['Musk', 'Rose', 'Sugar']","['Musk', 'Agarwood (Oud)', 'Woody Notes']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Hayati-Spray-73212.html
Al Haramain Perfumes,Junoon,women,80,220,2016.0,"['Powdery', 'Vanilla', 'Iris', 'Sweet']","['Powdery Notes', 'Rose', 'Ylang-Ylang', 'Jasmine']","['Iris', 'Tonka Bean', 'Rose', 'Jasmine']","['Heliotrope', 'Vanilla', 'Musk']",Christian Carbonnel,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Junoon-42649.html
Al Haramain Perfumes,Junoon Noir,women,86,642,2018.0,"['Powdery', 'Vanilla', 'Citrus', 'Woody', 'Iris']","['Kumquat', 'Lime']","['Orris', 'Violet', 'Jasmine', 'Lily-Of-The-Valley']","['Vanilla', 'Musk', 'Sandalwood', 'Cedar']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Junoon-Noir-51823.html
Al Haramain Perfumes,Junoon Oud,unisex,90,84,2023.0,"['Woody', 'Citrus', 'Musky', 'Patchouli', 'Warm Spicy']","['Grapefruit', 'Woody Notes']","['Musk', 'Jasmine', 'Amber']","['Woody Notes', 'Patchouli', 'Palisander Rosewood']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Junoon-Oud-83048.html
Al Haramain Perfumes,Junoon Rose,women,80,338,2019.0,"['Powdery', 'Floral', 'Almond', 'Fruity', 'Rose']","['Cherry Blossom', 'Bergamot', 'Ylang-Ylang']","['Amaretto', 'Powdery Notes', 'Rose', 'Heliotrope']","['Suede', 'Tonka Bean', 'Amber']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Junoon-Rose-55792.html
Al Haramain Perfumes,L Aventure,men,84,"2,068",2016.0,"['Citrus', 'Aromatic', 'Woody', 'Musky', 'Fresh Spicy']","['Lemon', 'Bergamot', 'Elemi']","['Woody Notes', 'Jasmine', 'Lily-Of-The-Valley']","['Musk', 'Patchouli', 'Amber']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-40405.html
Al Haramain Perfumes,L Aventure Blanche,women,76,293,2017.0,"['Citrus', 'White Floral', 'Aromatic', 'Woody', 'Fruity']","['Lemon', 'Bergamot', 'Lavender', 'Rose']","['Black Currant', 'Jasmine', 'Orris', 'Lily-Of-The-Valley']","['Sandalwood', 'Amber']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Blanche-45688.html
Al Haramain Perfumes,L Aventure Ciel,unisex,80,4,2024.0,"['Ozonic', 'Aquatic', 'Green', 'Amber', 'Musky']","['Bergamot', 'Citrus', 'Lemon']","['Violet Leaf', 'Jasmine Tea', 'Lavender']","['Sandalwood', 'Ambergris', 'Musk']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Ciel-94349.html
Al Haramain Perfumes,L Aventure Femme,women,78,572,2017.0,"['Fruity', 'Woody', 'Powdery', 'Sweet', 'Musky']","['Pineapple', 'Black Currant', 'Bergamot', 'Wild Berries']","['Cedar', 'Freesia', 'Rose']","['Musk', 'Sandalwood', 'Amber', 'Vanilla']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Femme-51820.html
Al Haramain Perfumes,L Aventure Gold,women,79,31,2022.0,"['Fruity', 'Citrus', 'Musky', 'Green', 'White Floral']","['Bergamot', 'Black Currant', 'Green Leaves']","['Lily-Of-The-Valley', 'Plum', 'Jasmine', 'Rose', 'Orchid']","['Musk', 'Vanilla', 'Sandalwood']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Gold-73211.html
Al Haramain Perfumes,L Aventure Grapefruit,unisex,84,5,2024.0,"['Floral', 'Fruity', 'Powdery', 'Woody', 'White Floral']","['Lychee', 'Blackcurrant', 'Red Berries', 'Grapefruit']","['Freesia', 'Magnolia', 'Jasmine', 'Melon', 'Rose', 'Iris', 'Lily Of The Valley', 'Almond Blossom']","['Sandalwood', 'Vanilla', 'Musk', 'Benzoin', 'Caramel', 'Patchouli', 'Vetiver']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Grapefruit-94350.html
Al Haramain Perfumes,L Aventure Intense,men,86,265,2019.0,"['Citrus', 'Woody', 'Aromatic', 'Fresh Spicy', 'Musky']","['Bergamot', 'Lemon', 'Elemi']","['Woody Notes', 'Jasmine', 'Lily-Of-The-Valley']","['Musk', 'Amber', 'Patchouli']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Intense-58870.html
Al Haramain Perfumes,L Aventure Iris,unisex,96,5,2024.0,"['Powdery', 'Aromatic', 'Iris', 'Amber', 'Vanilla']","['Lemon', 'Bergamot', 'Cardamom', 'Green Notes']","['Iris', 'Aromatic Notes', 'Clary Sage', 'Jasmine', 'Lavender', 'Patchouli', 'Cedarwood']","['Vanilla', 'Amber', 'Musk', 'Benzoin']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Iris-94351.html
Al Haramain Perfumes,L Aventure Knight,men,81,665,2018.0,"['Powdery', 'Citrus', 'Ozonic', 'Woody', 'Iris']","['Lemon Verbena', 'Bergamot', 'Tea']","['Violet Leaf', 'Iris']","['Powdery Notes', 'Ambergris', 'Musk', 'Sandalwood']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Knight-51824.html
Al Haramain Perfumes,L Aventure Rose,women,78,65,2022.0,"['Rose', 'Musky', 'Amber', 'Powdery', 'Floral']","['Rose', 'Citruses', 'Red Berries']","['Rose', 'Jasmine']","['Musk', 'Amber']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Rose-73209.html
Al Haramain Perfumes,Lamsa Gold,women,85,55,,"['Vanilla', 'Powdery', 'Musky', 'Fruity', 'Sweet']","['Grapes', 'Apple', 'Citruses']","['Jasmine', 'Rose']","['Vanilla', 'Musk']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Lamsa-Gold-41638.html
Al Haramain Perfumes,Lamsa Silver,women,87,3,,"['Woody', 'Powdery', 'Floral', 'Musky', 'White Floral']","['Ylang-Ylang', 'Jasmine']","['Cyclamen', 'Palisander Rosewood']","['Musk', 'Cedar', 'Sandalwood']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Lamsa-Silver-63939.html
Al Haramain Perfumes,Amiri Collection,unisex,100,1,,"['Amber', 'Floral', 'Woody', 'Musky', 'Balsamic']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amiri-Collection-26547.html
Al Haramain Perfumes,Attar Al Zoujan,unisex,91,9,,"['Oud', 'Rose', 'Amber', 'Floral', 'Sweet']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Attar-Al-Zoujan-19869.html
Al Haramain Perfumes,Attar Sheikh Al Arab,men,87,9,,"['Oud', 'Woody', 'Warm Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Attar-Sheikh-Al-Arab-19612.html
Al Haramain Perfumes,Mukhallath Al Sultan,men,84,14,,"['Woody', 'Powdery', 'Oud', 'Fresh Spicy', 'Warm Spicy']","['Cypriol Oil Or Nagarmotha', 'Bergamot', 'Plum', 'Aldehydes', 'Mango']","['Rose', 'Geranium', 'Saffron', 'Ylang-Ylang', 'Jasmine', 'Orris Root', 'Lily-Of-The-Valley']","['Agarwood (Oud)', 'Sandalwood', 'Musk', 'Cedar', 'Amber', 'Rose', 'Vanilla']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Al-Sultan-19609.html
Al Haramain Perfumes,Mukhallath Seufi,women,87,54,,"['Rose', 'Warm Spicy', 'Woody', 'Fresh Spicy', 'Oud']","['Geranium', 'Plum', 'Aldehydes', 'Bergamot', 'Sage', 'Lavender', 'Lime', 'Mango', 'Orange']","['Turkish Rose', 'Saffron', 'Geranium', 'Nutmeg', 'Cloves', 'Palisander Rosewood', 'Jasmine', 'Ylang-Ylang', 'Orris Root', 'Lily-Of-The-Valley']","['Agarwood (Oud)', 'Musk', 'Sandalwood', 'Tonka Bean', 'Patchouli', 'Amber', 'Vetiver', 'Moss', 'Cedar', 'Vanilla']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Seufi-19606.html
Al Haramain Perfumes,Manege Blanche,women,80,11,2023.0,"['Warm Spicy', 'Woody', 'Patchouli', 'Musky', 'Amber']","['Oriental Notes', 'Vanilla']","['Saffron', 'Patchouli']","['Musk', 'Guaiac Wood']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Manege-Blanche-79606.html
Al Haramain Perfumes,Manege Rouge,women,84,128,2019.0,"['Sweet', 'Caramel', 'Warm Spicy', 'Citrus', 'Mossy']","['Saffron', 'Orange', 'Jasmine']","['Caramel', 'Cotton Candy']","['Oakmoss', 'Amber']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Manege-Rouge-57362.html
Al Haramain Perfumes,Mukhamria Maliki Gold,women,63,7,2021.0,"['Musky', 'Powdery', 'White Floral', 'Amber', 'Warm Spicy']","['Jasmine', 'Saffron']","['Patchouli', 'Vanilla']","['Musk', 'Amber']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhamria-Maliki-Gold-70380.html
Al Haramain Perfumes,Mukhamria Maliki Silver,women,90,8,2021.0,"['Rose', 'Warm Spicy', 'White Floral', 'Woody', 'Metallic']","['Rose', 'Saffron']","['Lily-Of-The-Valley', 'Vetiver']","['Musk', 'Sandalwood']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhamria-Maliki-Silver-70381.html
Al Haramain Perfumes,Amber Musk,unisex,83,36,2021.0,"['Amber', 'Warm Spicy', 'Rose', 'Fruity', 'Leather']","['Amber', 'Agarwood (Oud)', 'Musk']","['Raspberry', 'Rose', 'Birch', 'Saffron']","['Amberwood', 'Geranium', 'Benzoin']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Musk-70387.html
Al Haramain Perfumes,Musk Black Vanilla,unisex,67,6,2023.0,"['Amber', 'Balsamic', 'Smoky', 'Warm Spicy', 'Fruity']","['Black Currant', 'Herbal Notes', 'Cedar']","['Vanilla', 'Amber', 'Spices']","['Incense', 'Patchouli', 'Musk']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Black-Vanilla-90945.html
Al Haramain Perfumes,Musk Clean,unisex,93,3,2023.0,"['Lavender', 'Musky', 'Woody', 'Powdery', 'Floral']","['Lavender', 'Amber', 'Vanilla', 'Peach']","['Sandalwood', 'Musk', 'Patchouli']","['Floral Notes', 'Ylang-Ylang', 'Cinnamon']",,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Clean-90944.html
