Brand,Perfume,Gender,Rating Value,url,drop_reason
Al Haramain Perfumes,Musk Al Haramain,unisex,79.0,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Al-Haramain-19817.html,duplicate (earlier occurrence)
Al Haramain Perfumes,Shefon,unisex,82.0,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Shefon-44653.html,duplicate (earlier occurrence)
Al Haramain Perfumes,Maryam,women,64.0,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Maryam-19628.html,duplicate (earlier occurrence)
Al Haramain Perfumes,Mukhallath Seufi,women,87.0,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Mukhallath-Seufi-19606.html,duplicate (earlier occurrence)
Al Haramain Perfumes,Musk Maliki,unisex,86.0,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Musk-Maliki-70385.html,duplicate (earlier occurrence)
Avon,Blue Lotus,women,80.0,https://www.fragrantica.com/perfume/Avon/Blue-Lotus-82192.html,duplicate (earlier occurrence)
Avon,Alpha,men,78.0,https://www.fragrantica.com/perfume/Avon/Alpha-33471.html,duplicate (earlier occurrence)
Avon,Attention,men,80.0,https://www.fragrantica.com/perfume/Avon/Attention-56336.html,duplicate (earlier occurrence)
Avon,Brazil Beat,women,68.0,https://www.fragrantica.com/perfume/Avon/Brazil-Beat-6067.html,duplicate (earlier occurrence)
Avon,Elegante,women,78.0,https://www.fragrantica.com/perfume/Avon/Elegante-73643.html,duplicate (earlier occurrence)
Avon,Everafter,women,82.0,https://www.fragrantica.com/perfume/Avon/Everafter-39955.html,duplicate (earlier occurrence)
Avon,Flor de Cerejeira,women,69.0,https://www.fragrantica.com/perfume/Avon/Flor-de-Cerejeira-44772.html,duplicate (earlier occurrence)
Avon,Life,women,83.0,https://www.fragrantica.com/perfume/Avon/Life-71762.html,duplicate (earlier occurrence)
Avon,Lucky Me Intense,men,71.0,https://www.fragrantica.com/perfume/Avon/Lucky-Me-Intense-63196.html,duplicate (earlier occurrence)
Avon,Midnight,men,82.0,https://www.fragrantica.com/perfume/Avon/Midnight-33444.html,duplicate (earlier occurrence)
Avon,Premiere Luxe,women,74.0,https://www.fragrantica.com/perfume/Avon/Premiere-Luxe-22208.html,duplicate (earlier occurrence)
Avon,Pretty Blue,women,93.0,https://www.fragrantica.com/perfume/Avon/Pretty-Blue-82235.html,duplicate (earlier occurrence)
Avon,Skin 2 Skin,women,70.0,https://www.fragrantica.com/perfume/Avon/Skin-2-Skin-48832.html,duplicate (earlier occurrence)
Avon,Stamina,women,69.0,https://www.fragrantica.com/perfume/Avon/Stamina-58620.html,duplicate (earlier occurrence)
Avon,Surrender,women,85.0,https://www.fragrantica.com/perfume/Avon/Surrender-1863.html,duplicate (earlier occurrence)
Avon,True Life,women,74.0,https://www.fragrantica.com/perfume/Avon/True-Life-24946.html,duplicate (earlier occurrence)
Avon,Attraction,women,78.0,https://www.fragrantica.com/perfume/Avon/Attraction-32307.html,duplicate (earlier occurrence)
Avon,Attraction Intense,women,79.0,https://www.fragrantica.com/perfume/Avon/Attraction-Intense-77319.html,duplicate (earlier occurrence)
Avon,Attraction Sensation,women,74.0,https://www.fragrantica.com/perfume/Avon/Attraction-Sensation-56754.html,duplicate (earlier occurrence)
Avon,Musk Air,men,73.0,https://www.fragrantica.com/perfume/Avon/Musk-Air-72042.html,duplicate (earlier occurrence)
Avon,Musk Fresh,men,74.0,https://www.fragrantica.com/perfume/Avon/Musk-Fresh-35596.html,duplicate (earlier occurrence)
Avon,Musk Intense,men,84.0,https://www.fragrantica.com/perfume/Avon/Musk-Intense-56745.html,duplicate (earlier occurrence)
Avon,Musk Marine,men,75.0,https://www.fragrantica.com/perfume/Avon/Musk-Marine-14323.html,duplicate (earlier occurrence)
Avon,Be Romantic,women,58.0,https://www.fragrantica.com/perfume/Avon/Be-Romantic-33187.html,duplicate (earlier occurrence)
Avon,Bluerush Paradise,women,78.0,https://www.fragrantica.com/perfume/Avon/Bluerush-Paradise-34496.html,duplicate (earlier occurrence)
Avon,Mesmerize Mystique Amber,women,76.0,https://www.fragrantica.com/perfume/Avon/Mesmerize-Mystique-Amber-60464.html,duplicate (earlier occurrence)
Avon,Perceive Soul,men,79.0,https://www.fragrantica.com/perfume/Avon/Perceive-Soul-51036.html,duplicate (earlier occurrence)
Avon,Today Tomorrow Always Celebrate,women,75.0,https://www.fragrantica.com/perfume/Avon/Today-Tomorrow-Always-Celebrate-56736.html,duplicate (earlier occurrence)
Avon,Today Tomorrow Always For Him,men,74.0,https://www.fragrantica.com/perfume/Avon/Today-Tomorrow-Always-For-Him-33985.html,duplicate (earlier occurrence)
Avon,Wild Country,men,74.0,https://www.fragrantica.com/perfume/Avon/Wild-Country-2312.html,duplicate (earlier occurrence)
Bath Body Works,A Thousand Wishes,women,82.0,https://www.fragrantica.com/perfume/Bath-Body-Works/A-Thousand-Wishes-28523.html,duplicate (earlier occurrence)
Bath Body Works,After Dark,men,86.0,https://www.fragrantica.com/perfume/Bath-Body-Works/After-Dark-78837.html,duplicate (earlier occurrence)
Bath Body Works,Among The Clouds,unisex,79.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Among-The-Clouds-79861.html,duplicate (earlier occurrence)
Bath Body Works,Be Enchanted,women,81.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Be-Enchanted-13695.html,duplicate (earlier occurrence)
Bath Body Works,Be Joyful,women,80.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Be-Joyful-47951.html,duplicate (earlier occurrence)
Bath Body Works,Beautiful Day,women,80.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Beautiful-Day-18105.html,duplicate (earlier occurrence)
Bath Body Works,Black Amethyst,women,80.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Black-Amethyst-4565.html,duplicate (earlier occurrence)
Bath Body Works,Black Raspberry Vanilla,women,82.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Black-Raspberry-Vanilla-3512.html,duplicate (earlier occurrence)
Bath Body Works,Black Tie,men,72.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Black-Tie-78838.html,duplicate (earlier occurrence)
Bath Body Works,Bourbon Strawberry Vanilla,unisex,82.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Bourbon-Strawberry-Vanilla-93998.html,duplicate (earlier occurrence)
Bath Body Works,Brown Sugar Fig,women,82.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Brown-Sugar-Fig-3514.html,duplicate (earlier occurrence)
Bath Body Works,Butterfly,women,78.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Butterfly-78850.html,duplicate (earlier occurrence)
Bath Body Works,Calypso Clementine,women,79.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Calypso-Clementine-89425.html,duplicate (earlier occurrence)
Bath Body Works,Carried Away,women,78.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Carried-Away-11637.html,duplicate (earlier occurrence)
Bath Body Works,Cashmere Glow,women,84.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Cashmere-Glow-16512.html,duplicate (earlier occurrence)
Bath Body Works,Champagne Toast,women,85.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Champagne-Toast-78840.html,duplicate (earlier occurrence)
Bath Body Works,Cherry Blossom,women,78.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Cherry-Blossom-3515.html,duplicate (earlier occurrence)
Bath Body Works,Coffee Whiskey,men,85.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Coffee-Whiskey-76780.html,duplicate (earlier occurrence)
Bath Body Works,Cucumber Melon,unisex,76.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Cucumber-Melon-3518.html,duplicate (earlier occurrence)
Bath Body Works,Dahlia,women,85.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Dahlia-63601.html,duplicate (earlier occurrence)
Bath Body Works,Dark Kiss,women,83.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Dark-Kiss-10082.html,duplicate (earlier occurrence)
Bath Body Works,Dark Velvet Oud,women,100.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Dark-Velvet-Oud-94695.html,duplicate (earlier occurrence)
Bath Body Works,Dream Bright,women,85.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Dream-Bright-78849.html,duplicate (earlier occurrence)
Bath Body Works,Endless Weekend,women,80.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Endless-Weekend-25389.html,duplicate (earlier occurrence)
Bath Body Works,Fairytale,women,83.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Fairytale-71223.html,duplicate (earlier occurrence)
Bath Body Works,First Sight,unisex,82.0,https://www.fragrantica.com/perfume/Bath-Body-Works/First-Sight-93089.html,duplicate (earlier occurrence)
Bath Body Works,Forever Red,women,84.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Forever-Red-17109.html,duplicate (earlier occurrence)
Bath Body Works,Forever Sunshine,women,84.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Forever-Sunshine-9712.html,duplicate (earlier occurrence)
Bath Body Works,Gingham Fresh,women,82.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Gingham-Fresh-81251.html,duplicate (earlier occurrence)
Bath Body Works,Gingham Gorgeous,women,87.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Gingham-Gorgeous-81249.html,duplicate (earlier occurrence)
Bath Body Works,Gingham Vibrant,women,86.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Gingham-Vibrant-81250.html,duplicate (earlier occurrence)
Bath Body Works,Golden Sunflower,unisex,74.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Golden-Sunflower-62573.html,duplicate (earlier occurrence)
Bath Body Works,Hibiscus Paradise,women,75.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Hibiscus-Paradise-71250.html,duplicate (earlier occurrence)
Bath Body Works,Honey Wildflower,women,86.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Honey-Wildflower-70627.html,duplicate (earlier occurrence)
Bath Body Works,Japanese Cherry Blossom,women,76.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Japanese-Cherry-Blossom-3527.html,duplicate (earlier occurrence)
Bath Body Works,Love Always Wins,unisex,75.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Love-Always-Wins-82375.html,duplicate (earlier occurrence)
Bath Body Works,Mad About You,women,81.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Mad-About-You-23323.html,duplicate (earlier occurrence)
Bath Body Works,Magic In The Air,women,78.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Magic-In-The-Air-41925.html,duplicate (earlier occurrence)
Bath Body Works,Midsummer Dream,women,80.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Midsummer-Dream-70628.html,duplicate (earlier occurrence)
Bath Body Works,Moonlight Path,women,76.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Moonlight-Path-3531.html,duplicate (earlier occurrence)
Bath Body Works,Pink Chiffon,women,85.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Pink-Chiffon-14490.html,duplicate (earlier occurrence)
Bath Body Works,Pure Wonder,women,79.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Pure-Wonder-70500.html,duplicate (earlier occurrence)
Bath Body Works,Rose,unisex,82.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Rose-56365.html,duplicate (earlier occurrence)
Bath Body Works,Saltwater Breeze,unisex,81.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Saltwater-Breeze-59588.html,duplicate (earlier occurrence)
Bath Body Works,Sensual Amber,women,85.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Sensual-Amber-3540.html,duplicate (earlier occurrence)
Bath Body Works,Sweet Pea,women,77.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Sweet-Pea-3542.html,duplicate (earlier occurrence)
Bath Body Works,Tahiti Island Dream,women,83.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Tahiti-Island-Dream-31098.html,duplicate (earlier occurrence)
Bath Body Works,Tutti Frutti Candy,women,87.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Tutti-Frutti-Candy-81268.html,duplicate (earlier occurrence)
Bath Body Works,Twilight Woods,women,83.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Twilight-Woods-7219.html,duplicate (earlier occurrence)
Bath Body Works,Velvet Sugar,women,84.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Velvet-Sugar-23018.html,duplicate (earlier occurrence)
Bath Body Works,Warm Vanilla Sugar,women,81.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Warm-Vanilla-Sugar-3545.html,duplicate (earlier occurrence)
Bath Body Works,White Citrus,women,80.0,https://www.fragrantica.com/perfume/Bath-Body-Works/White-Citrus-21921.html,duplicate (earlier occurrence)
Bath Body Works,Wild Madagascar Vanilla,women,83.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Wild-Madagascar-Vanilla-28154.html,duplicate (earlier occurrence)
Bath Body Works,Coastal Cliffs,men,73.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Coastal-Cliffs-94569.html,duplicate (earlier occurrence)
Bath Body Works,Eucalyptus Spearmint,unisex,81.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Eucalyptus-Spearmint-81718.html,duplicate (earlier occurrence)
Bath Body Works,Apple Blossom Lavender,women,80.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Apple-Blossom-Lavender-78195.html,duplicate (earlier occurrence)
Bath Body Works,Cherry Limeade,women,79.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Cherry-Limeade-77337.html,duplicate (earlier occurrence)
Bath Body Works,Fresh Sparkling Snow,women,82.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Fresh-Sparkling-Snow-65018.html,duplicate (earlier occurrence)
Bath Body Works,Gingham,women,80.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Gingham-77507.html,duplicate (earlier occurrence)
Bath Body Works,Gingham Love,women,83.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Gingham-Love-77508.html,duplicate (earlier occurrence)
Bath Body Works,Love Always Wins,women,68.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Love-Always-Wins-93224.html,duplicate (earlier occurrence)
Bath Body Works,Marshmallow Pumpkin Latte,women,83.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Marshmallow-Pumpkin-Latte-56359.html,duplicate (earlier occurrence)
Bath Body Works,Maui Mango Surf,women,78.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Maui-Mango-Surf-77517.html,duplicate (earlier occurrence)
Bath Body Works,Night Blooming Jasmine,women,83.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Night-Blooming-Jasmine-64798.html,duplicate (earlier occurrence)
Bath Body Works,Oahu Coconut Sunset,women,88.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Oahu-Coconut-Sunset-77521.html,duplicate (earlier occurrence)
Bath Body Works,Strawberry Pound Cake,women,82.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Strawberry-Pound-Cake-60030.html,duplicate (earlier occurrence)
Bath Body Works,Waikiki Beach Coconut,women,84.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Waikiki-Beach-Coconut-62352.html,duplicate (earlier occurrence)
Bath Body Works,Gingham,unisex,78.0,https://www.fragrantica.com/perfume/Bath-Body-Works/Gingham-56361.html,duplicate (earlier occurrence)
Cacharel,Amor Amor L Eau,women,75.0,https://www.fragrantica.com/perfume/Cacharel/Amor-Amor-L-Eau-37605.html,duplicate (earlier occurrence)
Cacharel,Anais Anais Premier Delice L Eau,women,81.0,https://www.fragrantica.com/perfume/Cacharel/Anais-Anais-Premier-Delice-L-Eau-38118.html,duplicate (earlier occurrence)
Cacharel,Noa L Eau,women,79.0,https://www.fragrantica.com/perfume/Cacharel/Noa-L-Eau-37606.html,duplicate (earlier occurrence)
Cacharel,Amor Amor L Eau,women,74.0,https://www.fragrantica.com/perfume/Cacharel/Amor-Amor-L-Eau-24485.html,duplicate (earlier occurrence)
Cacharel,Noa L Eau,women,79.0,https://www.fragrantica.com/perfume/Cacharel/Noa-L-Eau-24484.html,duplicate (earlier occurrence)
Calvin Klein,CK One Collector s Edition,women,81.0,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Collector-s-Edition-53472.html,duplicate (earlier occurrence)
Calvin Klein,Contradiction,women,75.0,https://www.fragrantica.com/perfume/Calvin-Klein/Contradiction-255.html,duplicate (earlier occurrence)
Commodity,Book,unisex,69.0,https://www.fragrantica.com/perfume/Commodity/Book-70014.html,duplicate (earlier occurrence)
Commodity,Gold,unisex,71.0,https://www.fragrantica.com/perfume/Commodity/Gold-70015.html,duplicate (earlier occurrence)
Commodity,Juice,unisex,71.0,https://www.fragrantica.com/perfume/Commodity/Juice-94562.html,duplicate (earlier occurrence)
Commodity,Milk,unisex,81.0,https://www.fragrantica.com/perfume/Commodity/Milk-70012.html,duplicate (earlier occurrence)
Commodity,Moss,unisex,73.0,https://www.fragrantica.com/perfume/Commodity/Moss-70011.html,duplicate (earlier occurrence)
Commodity,Paper,unisex,73.0,https://www.fragrantica.com/perfume/Commodity/Paper-70013.html,duplicate (earlier occurrence)
Commodity,Velvet,unisex,72.0,https://www.fragrantica.com/perfume/Commodity/Velvet-70016.html,duplicate (earlier occurrence)
Commodity,Book,unisex,72.0,https://www.fragrantica.com/perfume/Commodity/Book-50618.html,duplicate (earlier occurrence)
Commodity,Gold,unisex,81.0,https://www.fragrantica.com/perfume/Commodity/Gold-71608.html,duplicate (earlier occurrence)
Commodity,Juice,unisex,71.0,https://www.fragrantica.com/perfume/Commodity/Juice-94564.html,duplicate (earlier occurrence)
Commodity,Milk,unisex,77.0,https://www.fragrantica.com/perfume/Commodity/Milk-69191.html,duplicate (earlier occurrence)
Commodity,Moss,unisex,78.0,https://www.fragrantica.com/perfume/Commodity/Moss-29553.html,duplicate (earlier occurrence)
Commodity,Paper,unisex,63.0,https://www.fragrantica.com/perfume/Commodity/Paper-71609.html,duplicate (earlier occurrence)
Commodity,Velvet,unisex,78.0,https://www.fragrantica.com/perfume/Commodity/Velvet-50616.html,duplicate (earlier occurrence)
Commodity,Book,unisex,70.0,https://www.fragrantica.com/perfume/Commodity/Book-70022.html,duplicate (earlier occurrence)
Commodity,Gold,unisex,79.0,https://www.fragrantica.com/perfume/Commodity/Gold-70024.html,duplicate (earlier occurrence)
Commodity,Moss,unisex,74.0,https://www.fragrantica.com/perfume/Commodity/Moss-70019.html,duplicate (earlier occurrence)
Commodity,Paper,unisex,68.0,https://www.fragrantica.com/perfume/Commodity/Paper-70020.html,duplicate (earlier occurrence)
Commodity,Gold,unisex,81.0,https://www.fragrantica.com/perfume/Commodity/Gold-29539.html,duplicate (earlier occurrence)
Commodity,Mimosa,unisex,73.0,https://www.fragrantica.com/perfume/Commodity/Mimosa-50620.html,duplicate (earlier occurrence)
Commodity,Tea,unisex,76.0,https://www.fragrantica.com/perfume/Commodity/Tea-50622.html,duplicate (earlier occurrence)
Commodity,Gin,unisex,76.0,https://www.fragrantica.com/perfume/Commodity/Gin-50619.html,duplicate (earlier occurrence)
Commodity,Paper,men,64.0,https://www.fragrantica.com/perfume/Commodity/Paper-29557.html,duplicate (earlier occurrence)
Commodity,Whiskey,men,75.0,https://www.fragrantica.com/perfume/Commodity/Whiskey-29556.html,duplicate (earlier occurrence)
Creed,Zeste Mandarine,unisex,80.0,https://www.fragrantica.com/perfume/Creed/Zeste-Mandarine-7274.html,duplicate (earlier occurrence)
DS Durga,$ ds&durga,men,83.0,https://www.fragrantica.com/perfume/DS-Durga/-8801.html,duplicate (earlier occurrence)
DS Durga,1538 Rheims,women,,https://www.fragrantica.com/perfume/DS-Durga/1538-Rheims-9182.html,duplicate (earlier occurrence)
DS Durga,Amber Kiso,unisex,82.0,https://www.fragrantica.com/perfume/DS-Durga/Amber-Kiso-53002.html,duplicate (earlier occurrence)
DS Durga,Amber Teutonic,unisex,81.0,https://www.fragrantica.com/perfume/DS-Durga/Amber-Teutonic-53003.html,duplicate (earlier occurrence)
DS Durga,Barbados,men,76.0,https://www.fragrantica.com/perfume/DS-Durga/Barbados-8802.html,duplicate (earlier occurrence)
DS Durga,Beartrapper,men,88.0,https://www.fragrantica.com/perfume/DS-Durga/Beartrapper-8803.html,duplicate (earlier occurrence)
DS Durga,Beverly Hills 1985,women,100.0,https://www.fragrantica.com/perfume/DS-Durga/Beverly-Hills-1985-9050.html,duplicate (earlier occurrence)
DS Durga,Big Sur Eucalyptus,unisex,72.0,https://www.fragrantica.com/perfume/DS-Durga/Big-Sur-Eucalyptus-88051.html,duplicate (earlier occurrence)
DS Durga,Bistro Waters,unisex,69.0,https://www.fragrantica.com/perfume/DS-Durga/Bistro-Waters-73416.html,duplicate (earlier occurrence)
DS Durga,Black Magenta,unisex,73.0,https://www.fragrantica.com/perfume/DS-Durga/Black-Magenta-90712.html,duplicate (earlier occurrence)
DS Durga,Bleeding Heart Patchouli,unisex,87.0,https://www.fragrantica.com/perfume/DS-Durga/Bleeding-Heart-Patchouli-64039.html,duplicate (earlier occurrence)
DS Durga,Boston Ivy,men,78.0,https://www.fragrantica.com/perfume/DS-Durga/Boston-Ivy-12017.html,duplicate (earlier occurrence)
DS Durga,Bowmakers,unisex,83.0,https://www.fragrantica.com/perfume/DS-Durga/Bowmakers-22058.html,duplicate (earlier occurrence)
DS Durga,Bowmakers Pocket Perfume,unisex,80.0,https://www.fragrantica.com/perfume/DS-Durga/Bowmakers-Pocket-Perfume-71948.html,duplicate (earlier occurrence)
DS Durga,Burning Barbershop,men,76.0,https://www.fragrantica.com/perfume/DS-Durga/Burning-Barbershop-8807.html,duplicate (earlier occurrence)
DS Durga,Cedar,women,,https://www.fragrantica.com/perfume/DS-Durga/Cedar-8799.html,duplicate (earlier occurrence)
DS Durga,Colorado Florida,unisex,80.0,https://www.fragrantica.com/perfume/DS-Durga/Colorado-Florida-28853.html,duplicate (earlier occurrence)
DS Durga,Coriander,women,81.0,https://www.fragrantica.com/perfume/DS-Durga/Coriander-8798.html,duplicate (earlier occurrence)
DS Durga,Cowboy Grass,men,80.0,https://www.fragrantica.com/perfume/DS-Durga/Cowboy-Grass-8805.html,duplicate (earlier occurrence)
DS Durga,Cowgirl Grass,women,80.0,https://www.fragrantica.com/perfume/DS-Durga/Cowgirl-Grass-8793.html,duplicate (earlier occurrence)
DS Durga,Crush Balls,unisex,71.0,https://www.fragrantica.com/perfume/DS-Durga/Crush-Balls-84120.html,duplicate (earlier occurrence)
DS Durga,Crystal Pistil,unisex,79.0,https://www.fragrantica.com/perfume/DS-Durga/Crystal-Pistil-59884.html,duplicate (earlier occurrence)
DS Durga,D S,unisex,79.0,https://www.fragrantica.com/perfume/DS-Durga/D-S-53706.html,duplicate (earlier occurrence)
DS Durga,Debaser,unisex,84.0,https://www.fragrantica.com/perfume/DS-Durga/Debaser-29736.html,duplicate (earlier occurrence)
DS Durga,Debaser Pocket Perfume,unisex,96.0,https://www.fragrantica.com/perfume/DS-Durga/Debaser-Pocket-Perfume-71949.html,duplicate (earlier occurrence)
DS Durga,Deep Dark Vanilla,unisex,62.0,https://www.fragrantica.com/perfume/DS-Durga/Deep-Dark-Vanilla-84717.html,duplicate (earlier occurrence)
DS Durga,Desert Paintbrush,unisex,78.0,https://www.fragrantica.com/perfume/DS-Durga/Desert-Paintbrush-68883.html,duplicate (earlier occurrence)
DS Durga,DS Durga x Todd Snyder Young Dunes,unisex,80.0,https://www.fragrantica.com/perfume/DS-Durga/DS-Durga-x-Todd-Snyder-Young-Dunes-79246.html,duplicate (earlier occurrence)
DS Durga,Durga,women,77.0,https://www.fragrantica.com/perfume/DS-Durga/Durga-43398.html,duplicate (earlier occurrence)
DS Durga,Duzina Rozi,unisex,62.0,https://www.fragrantica.com/perfume/DS-Durga/Duzina-Rozi-59319.html,duplicate (earlier occurrence)
DS Durga,Dylan,unisex,68.0,https://www.fragrantica.com/perfume/DS-Durga/Dylan-70980.html,duplicate (earlier occurrence)
DS Durga,East Mid East,women,100.0,https://www.fragrantica.com/perfume/DS-Durga/East-Mid-East-9179.html,duplicate (earlier occurrence)
DS Durga,El Cosmico,unisex,70.0,https://www.fragrantica.com/perfume/DS-Durga/El-Cosmico-32535.html,duplicate (earlier occurrence)
DS Durga,Empress Jingu,unisex,100.0,https://www.fragrantica.com/perfume/DS-Durga/Empress-Jingu-10234.html,duplicate (earlier occurrence)
DS Durga,Eve s Saint L Orange,men,80.0,https://www.fragrantica.com/perfume/DS-Durga/Eve-s-Saint-L-Orange-28856.html,duplicate (earlier occurrence)
DS Durga,First Light Five Boroughs,unisex,57.0,https://www.fragrantica.com/perfume/DS-Durga/First-Light-Five-Boroughs-62132.html,duplicate (earlier occurrence)
DS Durga,Five Step Waltz,women,85.0,https://www.fragrantica.com/perfume/DS-Durga/Five-Step-Waltz-12009.html,duplicate (earlier occurrence)
DS Durga,Foxhunt,unisex,40.0,https://www.fragrantica.com/perfume/DS-Durga/Foxhunt-10233.html,duplicate (earlier occurrence)
DS Durga,Freetrapper,men,83.0,https://www.fragrantica.com/perfume/DS-Durga/Freetrapper-12015.html,duplicate (earlier occurrence)
DS Durga,Gateau Blackout,unisex,79.0,https://www.fragrantica.com/perfume/DS-Durga/Gateau-Blackout-92267.html,duplicate (earlier occurrence)
DS Durga,Grapefruit,women,75.0,https://www.fragrantica.com/perfume/DS-Durga/Grapefruit-8797.html,duplicate (earlier occurrence)
DS Durga,Grapefruit Generation,unisex,76.0,https://www.fragrantica.com/perfume/DS-Durga/Grapefruit-Generation-69599.html,duplicate (earlier occurrence)
DS Durga,Handbook For The Recently Deceased,unisex,60.0,https://www.fragrantica.com/perfume/DS-Durga/Handbook-For-The-Recently-Deceased-70053.html,duplicate (earlier occurrence)
DS Durga,I Don t Know What,unisex,75.0,https://www.fragrantica.com/perfume/DS-Durga/I-Don-t-Know-What-50118.html,duplicate (earlier occurrence)
DS Durga,Italian Citrus,men,73.0,https://www.fragrantica.com/perfume/DS-Durga/Italian-Citrus-12014.html,duplicate (earlier occurrence)
DS Durga,J Crew Homesteader s Cologne,men,90.0,https://www.fragrantica.com/perfume/DS-Durga/J-Crew-Homesteader-s-Cologne-20608.html,duplicate (earlier occurrence)
DS Durga,Jazmin Yucatan,unisex,81.0,https://www.fragrantica.com/perfume/DS-Durga/Jazmin-Yucatan-59589.html,duplicate (earlier occurrence)
DS Durga,Juniper,men,80.0,https://www.fragrantica.com/perfume/DS-Durga/Juniper-8811.html,duplicate (earlier occurrence)
DS Durga,Lady Greystock,women,90.0,https://www.fragrantica.com/perfume/DS-Durga/Lady-Greystock-12113.html,duplicate (earlier occurrence)
DS Durga,Leatherize,unisex,74.0,https://www.fragrantica.com/perfume/DS-Durga/Leatherize-76147.html,duplicate (earlier occurrence)
DS Durga,Let s Dive,unisex,76.0,https://www.fragrantica.com/perfume/DS-Durga/Let-s-Dive-94181.html,duplicate (earlier occurrence)
DS Durga,Lilac City,unisex,89.0,https://www.fragrantica.com/perfume/DS-Durga/Lilac-City-61237.html,duplicate (earlier occurrence)
DS Durga,M Head Reds,men,90.0,https://www.fragrantica.com/perfume/DS-Durga/M-Head-Reds-8806.html,duplicate (earlier occurrence)
DS Durga,Magnolia City,unisex,87.0,https://www.fragrantica.com/perfume/DS-Durga/Magnolia-City-67397.html,duplicate (earlier occurrence)
DS Durga,Mahogany Kora,unisex,69.0,https://www.fragrantica.com/perfume/DS-Durga/Mahogany-Kora-82635.html,duplicate (earlier occurrence)
DS Durga,Mississippi Medicine,men,80.0,https://www.fragrantica.com/perfume/DS-Durga/Mississippi-Medicine-12013.html,duplicate (earlier occurrence)
